Provincia,Partido,Localidad,Link Indec,0-10 Mbps,+10-25 Mbps,+25-50 Mbps,+50-100 Mbps,+100-250 Mbps,+250-500 Mbps,+500-1024 Mbps,4000 Mbps,10000 Mbps,Otras_Velocidades,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,SATELITAL,WIMAX,WIRELESS,Otras_Tecnologias,Totales_Tecnologias
MENDOZA,Guaymallén,San Francisco Del Monte,50028050,9.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,9,0,0,0,0,9
MENDOZA,Junín,Ingeniero Giagnoni,50035010,2547.0,1259.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2297,0,49,1287,0,0,66,0,3699
MENDOZA,Junín,Junín,50035020,283.0,408.0,743.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,271,0,4,961,1,0,215,0,1452
MENDOZA,Junín,La Colonia,50035030,305.0,94.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,541,0,0,201,0,742
MENDOZA,Junín,Los Barriales,50035040,590.0,350.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,545,0,2,0,0,0,175,0,722
MENDOZA,Junín,Medrano,50035050,774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,774,0,774
MENDOZA,Junín,Phillips,50035060,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1
MENDOZA,Junín,Rodríguez Peña,50035070,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0,0,0,0,0,0,48,0,48
MENDOZA,La Paz,La Paz,50042020,218.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,304,0,0,4,0,0,1,0,309
MENDOZA,Las Heras,El Challao,50049040,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1
MENDOZA,Las Heras,Las Heras,50049050,1730.0,291.0,14294.0,289.0,0.0,769.0,5.0,0.0,0.0,0.0,70,9,29,16048,2,0,703,11,16872
MENDOZA,Las Heras,Papagayos,50049040,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
MENDOZA,Las Heras,Uspallata,50049110,488.0,95.0,566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,2,2409,0,0,0,0,2437
MENDOZA,Lavalle,3 de Mayo,50056150,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,21,0,21
MENDOZA,Lavalle,Barrio Los Olivos,50056070,61.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190,0,0,0,0,0,0,0,190
MENDOZA,Lavalle,Costa de Araujo,50056080,174.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,125,29,155
MENDOZA,Lavalle,El Vergel,50056100,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,22,0,22
MENDOZA,Lavalle,Ingeniero Gustavo André,50056110,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,26,0,26
MENDOZA,Lavalle,Jocolí,50056120,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,27,0,27
MENDOZA,Lavalle,Jocolí Viejo,50056130,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25,0,25
MENDOZA,Lavalle,Villa Tulumaya,50056160,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,107,0,0,271,1,379
MENDOZA,Luján de Cuyo,Agrelo,50063010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0,0,0,0,562,0,0,67,0,629
MENDOZA,Luján de Cuyo,Barrio Perdriel IV,50063020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0,0,0,77,0,0,15,0,92
MENDOZA,Luján de Cuyo,Cacheuta,50063030,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,16,0,0,0,0,0,31,0,47
MENDOZA,Luján de Cuyo,Carrodilla,50063060,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0,0,0,62,0,0,12,0,74
MENDOZA,Luján de Cuyo,Chacras De Coria,50063060,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,0,0,0,229,0,0,24,0,253
MENDOZA,Luján de Cuyo,Costa Flores,50063040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0,0,0,133,0,0,17,0,150
MENDOZA,Luján de Cuyo,El Carrizal,50063050,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0,0,0,0,0,0,42,0,42
MENDOZA,Luján de Cuyo,El Salto,50063060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0,0,0,0,0,0,34,0,34
MENDOZA,Luján de Cuyo,La Puntilla,50063060,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2
MENDOZA,Luján de Cuyo,Las Compuertas,50063070,773.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,235,0,5,751,0,0,42,0,1033
MENDOZA,Luján de Cuyo,Las Vegas,50063080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0,0,0,0,0,0,32,0,32
MENDOZA,Luján de Cuyo,Luján de Cuyo,50063090,3240.0,4035.0,716.0,33.0,0.0,4.0,0.0,0.0,0.0,647.0,967,2,27,5016,0,0,1827,6,7845
MENDOZA,Luján de Cuyo,Mayor Drummond,50063060,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,184.0,0,0,0,24,0,0,17,0,41
MENDOZA,Luján de Cuyo,Perdriel,50063100,63.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,10,0,4,150,0,0,58,0,222
MENDOZA,Luján de Cuyo,Potrerillos,50063110,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0,0,0,1,4,0,32,0,37
MENDOZA,Luján de Cuyo,Ugarteche,50063120,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0,0,0,123,0,0,127,0,250
MENDOZA,Luján de Cuyo,Vistalba,50063060,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,240.0,0,0,0,227,0,0,27,0,254
MENDOZA,Maipú,Barrancas,50070010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0,0,0,0,0,0,31,0,31
MENDOZA,Maipú,Barrio Jesús de Nazaret,50070020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0,0,0,0,0,0,33,0,33
MENDOZA,Maipú,Cruz de Piedra,50070030,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0,0,0,59,0,0,12,0,71
MENDOZA,Maipú,El Pedregal,50070040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0,0,0,0,0,0,31,0,31
MENDOZA,Maipú,Fray Luis Beltrán,50070050,150.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,174,1,3,0,0,0,66,0,244
MENDOZA,Maipú,General Gutierrez,50070040,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1
MENDOZA,Maipú,Luzuriaga,50070090,0.0,0.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,9,0,0,0,0,9
MENDOZA,Maipú,Maipú,50070060,1978.0,615.0,5992.0,592.0,0.0,766.0,2.0,0.0,0.0,2.0,202,4,13,10057,0,0,1356,6,11638
MENDOZA,Maipú,Rodeo del Medio,50070070,278.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,151,0,1,0,0,0,348,0,500
MENDOZA,Maipú,Russell,50070080,733.0,349.0,3468.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,90,0,14,3901,0,0,0,0,4005
MENDOZA,Maipú,San Roque,50070090,321.0,106.0,3122.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,80,0,6,3640,0,0,104,0,3830
MENDOZA,Maipú,Villa Teresa,50070100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0,0,0,0,0,0,38,0,38
MENDOZA,Malargüe,Las Leñas,50077030,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,3,0,0,0,0,3
MENDOZA,Malargüe,Malargüe,50077040,1600.0,37.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,1613,4,3,4,0,28,0,1652
MENDOZA,Rivadavia,Andrade,50084010,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,13,0,13
MENDOZA,Rivadavia,Barrio Cooperativa Los Campamentos,50084020,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,5
MENDOZA,Rivadavia,Barrio Rivadavia,50084030,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,63,0,64
MENDOZA,Rivadavia,El Mirador,50084040,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,66,0,67
MENDOZA,Rivadavia,La Central,50084050,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,98,0,98
MENDOZA,Rivadavia,La Esperanza,50084060,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,33,0,33
MENDOZA,Rivadavia,La Florida,50084070,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,96,0,96
MENDOZA,Rivadavia,La Libertad,50084080,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,60,0,60
MENDOZA,Rivadavia,Los Árboles,50084090,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,0,8
MENDOZA,Rivadavia,Los Campamentos,50084100,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,81,0,81
MENDOZA,Rivadavia,Medrano,50084110,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,3,0,4
MENDOZA,Rivadavia,Mundo Nuevo,50084120,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,13,0,13
MENDOZA,Rivadavia,Reducción de Abajo,50084130,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,61,0,61
MENDOZA,Rivadavia,Rivadavia,50084140,4395.0,204.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,636,0,5,2892,2,0,903,0,4438
MENDOZA,Rivadavia,Santa María de Oro,50084150,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,42,0,42
MENDOZA,San Carlos,Barrio El Cepillo,50091010,39.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,47,0,47
MENDOZA,San Carlos,Chilecito,50091020,125.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,153,0,153
MENDOZA,San Carlos,Eugenio Bustos,50091030,601.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,0,0,0,0,628,0,646
MENDOZA,San Carlos,La Consulta,50091040,134.0,668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131,0,0,0,1,0,639,0,771
MENDOZA,San Carlos,Pareditas,50091050,105.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,86,0,0,33,1,120
MENDOZA,San Carlos,San Carlos,50091060,322.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,167,0,0,0,0,400,0,567
MENDOZA,San Martín,Alto Salvador,50098090,21.0,6.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,34,0,0,19,0,53
MENDOZA,San Martín,Alto Verde,50098020,91.0,11.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,63,0,0,88,0,151
MENDOZA,San Martín,Chapanay,50098060,32.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,7,0,0,32,0,40
MENDOZA,San Martín,El Espino,50098073,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,59,0,59
MENDOZA,San Martín,El Ramblón,50098077,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,107,0,107
MENDOZA,San Martín,Montecaseros,50098080,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,94,0,94
MENDOZA,San Martín,Nueva California,50098090,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,47,0,47
MENDOZA,San Martín,Palmira,50098090,46.0,90.0,397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,513,0,0,20,0,533
MENDOZA,San Martín,San Martín,50098100,1050.0,488.0,2167.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,0,2814,0,0,894,0,3711
MENDOZA,San Martín,Tres Porteñas,50098110,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,209,0,211
MENDOZA,San Rafael,25 de Mayo,50105220,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,79,1,0,0,0,14,0,94
MENDOZA,San Rafael,Capitán Montoya,50105050,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2
MENDOZA,San Rafael,Cuadro Benegas,50105060,430.0,20.0,1823.0,829.0,0.0,260.0,48.0,0.0,0.0,0.0,23,0,2,2960,0,0,418,0,3403
MENDOZA,San Rafael,El Nihuil,50105070,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,89,0,89
MENDOZA,San Rafael,Goudge,50105100,176.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,177,0,178
MENDOZA,San Rafael,Jaime Prats,50105110,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,94,0,94
MENDOZA,San Rafael,Las Malvinas,50105130,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,54,0,54
MENDOZA,San Rafael,Monte Comán,50105150,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0,0,0,0,0,0,447,0,447
MENDOZA,San Rafael,Punta del Agua,50105170,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,2
MENDOZA,San Rafael,Rama Caída,50105180,456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,459,0,459
MENDOZA,San Rafael,Real del Padre,50105190,667.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,670,0,670
MENDOZA,San Rafael,Salto de Las Rosas,50105200,363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,365,0,365
MENDOZA,San Rafael,San Rafael,50105210,5260.0,858.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2538,1757,208,12,0,0,1235,1,5751
MENDOZA,San Rafael,Villa Atuel,50105230,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,351,0,351
MENDOZA,Santa Rosa,Barrio 12 de Octubre,50112010,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,2
MENDOZA,Santa Rosa,La Dormida,50112040,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,397,0,397
MENDOZA,Santa Rosa,Las Catitas,50112050,382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,288,0,288
MENDOZA,Santa Rosa,Santa Rosa,50112060,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,2,0,0,153,0,155
MENDOZA,Tunuyán,Campo Los Andes,50119020,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55,0,0,0,0,0,0,55
MENDOZA,Tunuyán,Colonia Las Rosas,50119030,203.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,199,12,211
MENDOZA,Tunuyán,Los Sauces,50119050,27.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,1,0,0,10,0,31
MENDOZA,Tunuyán,Tunuyán,50119060,1667.0,197.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,199,1375,1,10,0,0,16,0,1601
MENDOZA,Tunuyán,Vista Flores,50119070,253.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,272,0,272
MENDOZA,Tupungato,Cordón del Plata,50126020,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0,0,0,0,0,0,344,0,344
MENDOZA,Tupungato,La Arboleda,50126040,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,45,0,45
MENDOZA,Tupungato,San José,50126050,21.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,0,0,17,0,20
MENDOZA,Tupungato,Tupungato,50126060,837.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,358,0,0,3,3,0,598,0,962
MISIONES,25 de Mayo,25 de Mayo,54119060,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,0,0,0,0,2,0,0,538,540
MISIONES,25 de Mayo,Alba Posse,54119010,36.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,40,0,0,0,0,40
MISIONES,25 de Mayo,Alicia Baja,54119025,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,68,0,68
MISIONES,25 de Mayo,Colonia Alicia,54119020,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,0,0,0,0,0,79,20,99
MISIONES,25 de Mayo,Colonia Aurora,54119030,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0,0,0,0,1,0,110,10,121
MISIONES,25 de Mayo,San Francisco de Asís,54119040,37.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0,0,0,15,0,0,25,40,80
MISIONES,25 de Mayo,Santa Rita,54119050,76.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0,0,0,30,1,0,50,150,231
MISIONES,Apóstoles,Apóstoles,54007010,4856.0,61.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1280,3510,0,4,1,0,138,0,4933
MISIONES,Apóstoles,Azara,54007020,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0,0,1,0,146,0,157
MISIONES,Apóstoles,San José,54007060,512.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,0,0,1,0,0,425,0,531
MISIONES,Cainguás,Aristóbulo del Valle,54014010,2395.0,123.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1194,0,1325,2,0,2,0,2524
MISIONES,Cainguás,Campo Grande,54014020,318.0,0.0,346.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6,0,0,347,1,0,312,0,666
MISIONES,Cainguás,Dos de Mayo Núcleo I,54014030,1532.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0,0,0,1566,0,0,0,0,1566
MISIONES,Cainguás,Dos de Mayo Núcleo III,54014050,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,125,0,125
MISIONES,Cainguás,Pueblo Illia,54014070,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,89,0,89
MISIONES,Cainguás,Salto Encantado,54014080,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42,0,0,1,0,22,0,65
MISIONES,Candelaria,Bonpland,54021010,26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,0,0,0,0,0,0,28
MISIONES,Candelaria,Candelaria,54021020,511.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,537,1,0,0,2,0,0,0,540
MISIONES,Candelaria,Mártires,54021050,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,13,16
MISIONES,Candelaria,Profundidad,54021060,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,3
MISIONES,Candelaria,Santa Ana,54021080,83.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94,0,0,0,0,0,0,0,94
MISIONES,Capital,Garupá,54028010,1508.0,98.0,0.0,5506.0,4779.0,0.0,0.0,0.0,0.0,106.0,833,692,0,10387,0,0,85,0,11997
MISIONES,Capital,Nemesio Parma,54028020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1
MISIONES,Capital,Posadas,54028030,3175.0,1454.0,35677.0,42609.0,936.0,23837.0,1971.0,0.0,0.0,644.0,4202,59036,0,46819,8,0,231,11,110307
MISIONES,Concepción,Concepción de la Sierra,54035020,615.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,458,0,3,1,0,154,0,616
MISIONES,Concepción,La Corita,54035030,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0,0,0,0,0,0,12
MISIONES,Eldorado,Colonia Victoria,54042010,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,3
MISIONES,Eldorado,Eldorado,54042020,4261.0,1459.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,5774,0,0,0,1,0,2,0,5777
MISIONES,Eldorado,Puerto Pinares,54042070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,1
MISIONES,Eldorado,Santiago De Liniers,54042080,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1
MISIONES,General Manuel Belgrano,Bernardo de Irigoyen,54049020,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,0,0,0,1,0,0,0,370,371
MISIONES,General Manuel Belgrano,Dos Hermanas,54049030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0,0,0,0,0,0,5,5
MISIONES,Guaraní,El Soberbio,54056010,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,0,0,0,0,1,0,729,520,1250
MISIONES,Guaraní,Fracrán,54056020,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,129,0,129
MISIONES,Guaraní,San Vicente,54056030,1267.0,0.0,3051.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,0,0,3051,0,0,1267,20,4338
MISIONES,Iguazú,Esperanza,54063010,2672.0,46.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,623,2000,0,1,0,0,100,0,2724
MISIONES,Iguazú,Libertad,54063020,266.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,320,0,0,0,0,0,0,0,320
MISIONES,Iguazú,Puerto Iguazú,54063030,405.0,2518.0,1370.0,1475.0,0.0,2563.0,10.0,0.0,0.0,2.0,524,4,0,7812,3,0,0,0,8343
MISIONES,Iguazú,Wanda,54063040,621.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,667,0,0,1,3,0,0,0,671
MISIONES,Leandro N. Alem,Almafuerte,54070010,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,2,1,3
MISIONES,Leandro N. Alem,Arroyo del Medio,54070020,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2
MISIONES,Leandro N. Alem,Caá - Yarí,54070030,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1
MISIONES,Leandro N. Alem,Cerro Azul,54070040,447.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0,314,0,10,2,0,131,15,472
MISIONES,Leandro N. Alem,Dos Arroyos,54070050,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,2
MISIONES,Leandro N. Alem,Gobernador López,54070060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,0,0,0,0,0,0,20,20
MISIONES,Leandro N. Alem,Leandro N. Alem,54070070,3926.0,61.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,473,3515,0,2,0,0,0,127,4117
MISIONES,Leandro N. Alem,Olegario V. Andrade,54070080,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0,7
MISIONES,Leandro N. Alem,Villa Libertad (Municipio Leandro N. Alem),54070090,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60,0,0,0,0,0,0,60
MISIONES,Libertador Grl. San Martín,Capioví,54077010,1299.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,214,554,0,0,1,0,597,0,1366
MISIONES,Libertador Grl. San Martín,El Alcázar,54077020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
MISIONES,Libertador Grl. San Martín,Garuhapé,54077030,794.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43,779,0,0,1,0,42,0,865
MISIONES,Libertador Grl. San Martín,Puerto Leoni,54077050,363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,363,0,363
MISIONES,Libertador Grl. San Martín,Puerto Rico,54077060,4594.0,634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3543,1640,0,0,0,0,67,0,5250
MISIONES,Libertador Grl. San Martín,Ruiz de Montoya,54077070,323.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,297,0,0,1,0,48,0,348
